Order_ID,Timestamp_Order_Placed,Timestamp_Prep_Finished,Timestamp_Driver_Departed,Timestamp_Delivered,Kitchen_ID,Item_ID,Distance_KM,Order_Value_USD,Customer_Rating
ORD-3114,2026-02-09 17:50:00,2026-02-09 18:03:07.110353,2026-02-09 18:10:32.925017,2026-02-09 18:43:33.898049,K02,101,12.89,33.05,3.1
ORD-3115,2026-01-18 22:41:00,2026-01-18 22:49:31.742636,2026-01-18 22:59:13.713161,2026-01-18 23:16:09.551821,K03,103,5.88,22.08,2.8
ORD-3116,2026-02-04 15:53:00,2026-02-04 16:01:32.550450,2026-02-04 16:11:17.603437,2026-02-04 16:48:33.728593,K03,103,14.7,39.65,1.0
ORD-3117,2026-01-16 11:26:00,2026-01-16 11:33:43.852684,2026-01-16 11:37:06.481128,2026-01-16 12:11:49.097422,K01,105,12.36,23.77,3.3
ORD-3118,2026-02-10 16:45:00,2026-02-10 16:51:44.570005,2026-02-10 16:57:43.367335,2026-02-10 17:26:13.750294,K01,102,9.27,23.19,3.9
ORD-3119,2026-02-13 10:25:00,2026-02-13 10:39:59.153137,2026-02-13 10:44:20.160025,2026-02-13 11:09:52.059669,K03,101,10.23,15.21,5.0
ORD-3120,2026-01-27 11:31:00,2026-01-27 11:41:52.448055,2026-01-27 11:46:58.902733,2026-01-27 12:16:57.865138,K02,103,10.53,19.5,1.6
ORD-3121,2026-01-09 18:44:00,2026-01-09 18:50:26.626888,2026-01-09 18:53:11.514738,2026-01-09 19:12:54.061784,K02,105,5.8,26.05,5.0
ORD-3122,2026-02-26 21:15:00,2026-02-26 21:22:10.799873,2026-02-26 21:32:08.590363,2026-02-26 22:00:48.461620,K02,105,9.66,24.61,3.2
ORD-3123,2026-01-07 18:40:00,2026-01-07 18:49:09.808132,2026-01-07 18:53:33.928888,2026-01-07 19:16:21.919988,K02,103,7.83,27.69,2.4
ORD-3124,2026-02-22 13:51:00,2026-02-22 13:58:11.722267,2026-02-22 14:06:00.871500,2026-02-22 14:17:21.376707,K03,103,2.21,22.53,3.5
ORD-3125,2026-02-24 10:14:00,2026-02-24 10:30:00.001204,2026-02-24 10:38:12.407393,2026-02-24 11:09:39.944136,K02,101,12.82,18.71,3.8
ORD-3126,2026-01-31 15:43:00,2026-01-31 15:50:44.788810,2026-01-31 15:59:38.626001,2026-01-31 16:10:40.080125,K02,103,1.66,41.14,3.5
ORD-3127,2026-01-19 18:05:00,2026-01-19 18:12:22.651467,2026-01-19 18:17:36.201749,2026-01-19 18:55:53.831796,K03,103,14.56,32.78,1.0
ORD-3128,2026-01-22 16:13:00,2026-01-22 16:23:11.577115,2026-01-22 16:27:45.783198,2026-01-22 16:55:43.031737,K01,103,9.46,38.76,1.5
ORD-3129,2026-01-18 11:03:00,2026-01-18 11:13:50.353098,2026-01-18 11:19:12.672116,2026-01-18 11:47:10.274712,K01,104,9.23,40.01,3.6
ORD-3130,2026-01-29 18:33:00,2026-01-29 18:42:43.971753,2026-01-29 18:45:06.624545,2026-01-29 19:07:42.423071,K01,104,7.08,18.14,5.0
ORD-3131,2026-01-17 10:40:00,2026-01-17 10:50:50.475124,2026-01-17 10:56:55.636177,2026-01-17 11:18:40.705150,K02,104,6.59,15.92,5.0
ORD-3132,2026-01-27 16:22:00,2026-01-27 16:29:45.153447,2026-01-27 16:32:21.076655,2026-01-27 17:03:14.957737,K01,105,12.44,29.37,3.9
ORD-3133,2026-01-02 11:01:00,2026-01-02 11:16:42.416931,2026-01-02 11:20:53.175726,2026-01-02 11:49:14.392786,K02,101,9.3,22.32,3.6
ORD-3134,2026-02-08 21:51:00,2026-02-08 22:06:38.071561,2026-02-08 22:11:49.032918,2026-02-08 22:39:29.177564,K01,101,11.17,17.72,3.4
ORD-3135,2026-02-20 22:02:00,2026-02-20 22:23:08.040760,2026-02-20 22:26:01.983127,2026-02-20 22:46:30.847198,K02,101,5.25,41.45,5.0
ORD-3136,2026-02-14 11:30:00,2026-02-14 11:39:06.620254,2026-02-14 11:41:39.708591,2026-02-14 12:13:01.664978,K02,102,11.19,22.04,3.3
ORD-3137,2026-01-01 18:41:00,2026-01-01 18:51:19.407594,2026-01-01 18:53:47.458949,2026-01-01 19:09:49.502112,K03,104,3.49,25.54,5.0
ORD-3138,2026-02-08 14:17:00,2026-02-08 14:31:14.750769,2026-02-08 14:39:27.616517,2026-02-08 15:11:21.315273,K02,101,12.3,35.9,3.5
ORD-3139,2026-02-11 19:52:00,2026-02-11 20:02:49.930793,2026-02-11 20:09:47.672682,2026-02-11 20:42:00.952055,K01,104,13.54,35.08,3.6
ORD-3140,2026-02-21 11:57:00,2026-02-21 12:12:32.715726,2026-02-21 12:15:11.319285,2026-02-21 12:47:30.949751,K03,101,12.96,42.41,3.3
ORD-3141,2026-02-18 10:58:00,2026-02-18 11:08:53.975650,2026-02-18 11:18:25.052008,2026-02-18 11:46:08.346113,K03,103,9.73,32.63,1.2
ORD-3142,2026-02-02 17:02:00,2026-02-02 17:11:11.043614,2026-02-02 17:17:59.289763,2026-02-02 17:43:23.818412,K01,104,9.67,41.99,3.3
ORD-3143,2026-03-01 19:26:00,2026-03-01 19:38:10.913329,2026-03-01 19:46:59.042043,2026-03-01 19:57:19.087495,K03,104,1.59,31.56,4.5
ORD-3144,2026-01-25 20:06:00,2026-01-25 20:13:06.785004,2026-01-25 20:21:28.951349,2026-01-25 20:53:38.014958,K03,105,11.86,49.35,3.6
ORD-3145,2026-01-22 21:27:00,2026-01-22 21:34:15.868670,2026-01-22 21:37:38.502528,2026-01-22 21:55:14.465895,K02,102,5.46,48.46,5.0
ORD-3146,2026-02-28 11:24:00,2026-02-28 11:32:29.335418,2026-02-28 11:40:47.936382,2026-02-28 12:17:18.998087,K02,103,14.73,28.69,1.0
ORD-3147,2026-02-28 19:06:00,2026-02-28 19:17:04.299523,2026-02-28 19:25:24.702560,2026-02-28 19:59:27.640797,K01,104,14.28,15.38,3.9
ORD-3148,2026-02-17 13:18:00,2026-02-17 13:28:00.691852,2026-02-17 13:33:51.735862,2026-02-17 14:05:39.968726,K03,104,12.39,40.91,3.2
ORD-3149,2026-01-17 19:47:00,2026-01-17 20:00:24.415950,2026-01-17 20:06:49.851856,2026-01-17 20:25:25.097781,K03,101,4.7,38.33,4.7
ORD-3150,2026-02-20 11:53:00,2026-02-20 12:06:58.828269,2026-02-20 12:11:26.612988,2026-02-20 12:39:11.633676,K01,101,10.21,26.98,3.7
ORD-3151,2026-01-22 22:43:00,2026-01-22 22:50:32.729271,2026-01-22 22:57:04.937861,2026-01-22 23:06:42.299644,K01,103,1.99,29.72,3.8
ORD-3152,2026-02-17 10:34:00,2026-02-17 10:50:51.527089,2026-02-17 10:54:46.282440,2026-02-17 11:12:12.047913,K03,101,4.26,39.41,4.5
ORD-3153,2026-02-28 19:28:00,2026-02-28 19:38:43.446277,2026-02-28 19:44:15.800409,2026-02-28 20:02:26.241505,K01,103,4.97,36.09,2.4
ORD-3154,2026-02-16 18:36:00,2026-02-16 18:44:43.870912,2026-02-16 18:53:12.254466,2026-02-16 19:11:26.391751,K02,103,5.43,18.09,2.7
ORD-3155,2026-02-28 12:25:00,2026-02-28 12:32:46.608784,2026-02-28 12:41:30.112517,2026-02-28 13:04:16.695874,K03,105,8.79,34.01,3.4
ORD-3156,2026-01-26 16:13:00,2026-01-26 16:20:53.990427,2026-01-26 16:29:13.620688,2026-01-26 16:48:26.097200,K01,103,4.98,15.46,1.9
ORD-3157,2026-02-08 18:08:00,2026-02-08 18:19:23.385107,2026-02-08 18:27:44.141364,2026-02-08 18:57:19.043215,K02,104,10.0,15.68,3.1
ORD-3158,2026-01-21 11:47:00,2026-01-21 12:00:32.072819,2026-01-21 12:03:02.895045,2026-01-21 12:34:40.837795,K01,101,11.09,21.0,3.5
ORD-3159,2026-02-07 16:35:00,2026-02-07 16:42:55.962591,2026-02-07 16:46:39.586736,2026-02-07 17:15:18.247058,K02,102,11.69,38.8,3.4
ORD-3160,2026-02-27 14:58:00,2026-02-27 15:12:35.017295,2026-02-27 15:19:08.179844,2026-02-27 15:29:07.961638,K03,101,2.19,35.65,5.0
ORD-3161,2026-01-29 19:59:00,2026-01-29 20:08:41.502182,2026-01-29 20:14:44.003079,2026-01-29 20:43:03.558248,K03,104,9.95,25.95,3.0
ORD-3162,2026-01-03 18:24:00,2026-01-03 18:39:19.628086,2026-01-03 18:45:48.861505,2026-01-03 19:12:40.874303,K03,101,8.85,24.7,3.8
ORD-3163,2026-02-11 14:42:00,2026-02-11 14:51:20.545472,2026-02-11 14:57:39.902468,2026-02-11 15:20:11.507197,K03,103,8.16,30.12,2.3
ORD-3164,2026-02-12 16:53:00,2026-02-12 17:05:00.690664,2026-02-12 17:10:21.278306,2026-02-12 17:36:10.094156,K03,104,10.21,46.8,3.8
ORD-3165,2026-01-02 16:16:00,2026-01-02 16:31:42.762794,2026-01-02 16:37:11.383024,2026-01-02 17:04:22.846136,K02,101,10.54,43.84,3.4
ORD-3166,2026-02-24 11:21:00,2026-02-24 11:29:48.707741,2026-02-24 11:31:50.925950,2026-02-24 11:55:56.671658,K02,102,8.18,23.62,5.0
ORD-3167,2026-02-19 11:23:00,2026-02-19 11:31:01.959052,2026-02-19 11:39:37.967834,2026-02-19 11:52:44.116612,K02,103,3.71,18.38,2.9
ORD-3168,2026-01-04 21:35:00,2026-01-04 21:42:31.413165,2026-01-04 21:47:07.430571,2026-01-04 22:01:43.842170,K03,103,3.63,20.95,3.4
ORD-3169,2026-01-16 19:47:00,2026-01-16 20:00:24.652922,2026-01-16 20:09:07.386096,2026-01-16 20:41:49.542186,K03,104,12.0,26.32,3.2
ORD-3170,2026-02-06 11:44:00,2026-02-06 11:58:25.488888,2026-02-06 12:02:45.328328,2026-02-06 12:17:24.196303,K01,101,4.41,25.51,5.0
ORD-3171,2026-01-27 19:03:00,2026-01-27 19:08:24.769506,2026-01-27 19:10:40.863744,2026-01-27 19:43:24.502692,K03,105,11.48,38.37,3.5
ORD-3172,2026-02-05 20:27:00,2026-02-05 20:33:45.233019,2026-02-05 20:40:58.825518,2026-02-05 21:15:35.656218,K02,102,13.92,41.56,3.2
ORD-3173,2026-02-04 10:16:00,2026-02-04 10:22:23.132084,2026-02-04 10:26:08.297566,2026-02-04 10:34:48.035367,K03,102,1.04,48.91,5.0
ORD-3174,2026-02-11 18:22:00,2026-02-11 18:32:53.437634,2026-02-11 18:39:56.680008,2026-02-11 19:11:35.261865,K03,104,11.8,29.92,3.9
ORD-3175,2026-01-04 22:42:00,2026-01-04 22:51:14.210288,2026-01-04 22:59:47.645488,2026-01-04 23:30:27.556195,K02,104,12.67,25.72,3.3
ORD-3176,2026-01-04 21:01:00,2026-01-04 21:07:45.348893,2026-01-04 21:14:25.809638,2026-01-04 21:47:56.668630,K03,105,12.39,47.54,3.0
ORD-3177,2026-02-12 17:37:00,2026-02-12 17:47:48.771330,2026-02-12 17:53:55.630737,2026-02-12 18:06:36.968421,K02,103,3.82,37.49,3.6
ORD-3178,2026-01-31 17:59:00,2026-01-31 18:06:53.761225,2026-01-31 18:16:09.470444,2026-01-31 18:37:37.632678,K02,105,7.49,40.43,3.6
ORD-3179,2026-02-18 10:26:00,2026-02-18 10:36:34.121223,2026-02-18 10:42:46.715126,2026-02-18 11:14:18.010903,K01,103,11.81,36.9,1.0
ORD-3180,2026-01-28 17:27:00,2026-01-28 17:35:21.985259,2026-01-28 17:40:13.566101,2026-01-28 17:54:41.425113,K03,102,2.64,35.75,5.0
ORD-3181,2026-01-22 12:11:00,2026-01-22 12:19:03.757588,2026-01-22 12:25:48.530313,2026-01-22 12:58:01.414031,K01,103,13.39,17.83,1.3
ORD-3182,2026-01-24 17:59:00,2026-01-24 18:06:20.833920,2026-01-24 18:10:36.152916,2026-01-24 18:37:08.279669,K03,103,8.36,41.4,2.2
ORD-3183,2026-02-11 16:55:00,2026-02-11 17:01:38.699175,2026-02-11 17:09:01.792045,2026-02-11 17:39:56.374129,K01,105,12.3,27.71,3.0
ORD-3184,2026-02-25 22:16:00,2026-02-25 22:22:26.280074,2026-02-25 22:30:37.033878,2026-02-25 23:04:18.818644,K03,105,12.5,43.53,3.5
ORD-3185,2026-02-14 12:01:00,2026-02-14 12:13:05.834632,2026-02-14 12:15:57.877745,2026-02-14 12:43:58.127069,K01,104,11.07,37.52,3.2
ORD-3186,2026-01-11 18:37:00,2026-01-11 18:44:08.015165,2026-01-11 18:47:32.297273,2026-01-11 19:18:33.207111,K03,102,12.58,26.25,3.1
ORD-3187,2026-01-17 11:19:00,2026-01-17 11:24:12.034757,2026-01-17 11:31:05.295930,2026-01-17 11:52:36.835220,K01,105,6.78,29.19,5.0
ORD-3188,2026-01-16 20:51:00,2026-01-16 21:02:01.232035,2026-01-16 21:05:19.659872,2026-01-16 21:31:17.370708,K03,103,9.68,31.39,2.1
ORD-3189,2026-02-09 22:59:00,2026-02-09 23:09:18.039274,2026-02-09 23:11:45.898155,2026-02-09 23:25:19.503565,K01,103,2.52,29.78,3.2
ORD-3190,2026-01-26 22:48:00,2026-01-26 22:59:09.011228,2026-01-26 23:03:05.057356,2026-01-26 23:27:28.223311,K02,104,9.11,46.69,4.8
ORD-3191,2026-01-02 22:02:00,2026-01-02 22:23:23.367573,2026-01-02 22:26:39.242754,2026-01-02 23:02:02.921728,K03,101,14.69,26.89,3.9
ORD-3192,2026-02-02 22:08:00,2026-02-02 22:17:50.709974,2026-02-02 22:20:16.796862,2026-02-02 22:39:40.608686,K01,102,5.33,32.32,4.8
ORD-3193,2026-01-29 15:41:00,2026-01-29 15:47:24.417700,2026-01-29 15:56:45.283362,2026-01-29 16:28:30.503476,K02,102,11.41,41.67,3.1
ORD-3194,2026-01-19 19:01:00,2026-01-19 19:15:21.900314,2026-01-19 19:20:14.772273,2026-01-19 19:29:51.247568,K02,101,1.76,22.37,4.8
ORD-3195,2026-01-05 13:24:00,2026-01-05 13:36:22.228200,2026-01-05 13:42:45.911198,2026-01-05 13:56:31.355302,K01,104,2.62,32.99,4.9
ORD-3196,2026-02-26 20:07:00,2026-02-26 20:23:35.617208,2026-02-26 20:26:34.549882,2026-02-26 20:52:38.707195,K02,101,9.57,42.11,4.6
ORD-3197,2026-01-09 16:23:00,2026-01-09 16:37:19.478736,2026-01-09 16:45:53.103414,2026-01-09 17:15:15.131184,K02,101,9.87,44.11,3.4
ORD-3198,2026-02-26 17:33:00,2026-02-26 17:40:40.234500,2026-02-26 17:48:07.532870,2026-02-26 18:18:36.459341,K02,103,12.41,16.39,1.0
ORD-3199,2026-01-03 12:39:00,2026-01-03 12:47:15.917083,2026-01-03 12:55:05.509990,2026-01-03 13:09:02.217962,K02,103,3.63,30.22,3.2
ORD-3200,2026-01-27 10:04:00,2026-01-27 10:14:40.271209,2026-01-27 10:22:06.639035,2026-01-27 10:54:54.728421,K03,103,11.71,32.36,1.1
ORD-3201,2026-02-04 20:44:00,2026-02-04 20:49:58.621101,2026-02-04 20:55:57.996991,2026-02-04 21:19:46.900353,K03,105,7.93,37.56,4.6
ORD-3202,2026-01-19 10:14:00,2026-01-19 10:21:41.678299,2026-01-19 10:24:36.829979,2026-01-19 10:50:43.225513,K03,102,9.77,32.27,5.0
ORD-3203,2026-01-22 18:06:00,2026-01-22 18:19:30.195239,2026-01-22 18:24:56.705210,2026-01-22 18:57:20.790678,K01,101,11.98,15.61,3.1
ORD-3204,2026-01-23 11:49:00,2026-01-23 12:02:13.676907,2026-01-23 12:12:02.957283,2026-01-23 12:24:25.585995,K03,101,2.32,35.68,5.0
ORD-3205,2026-01-06 22:05:00,2026-01-06 22:11:28.304834,2026-01-06 22:20:57.309775,2026-01-06 22:57:44.268327,K01,105,14.48,31.76,3.7
ORD-3206,2026-01-18 11:32:00,2026-01-18 11:44:40.812274,2026-01-18 11:54:08.195204,2026-01-18 12:07:00.548985,K01,104,2.73,20.36,5.0
ORD-3207,2026-01-01 22:51:00,2026-01-01 23:03:34.569336,2026-01-01 23:11:28.136108,2026-01-01 23:24:18.094189,K03,104,2.9,36.61,5.0
ORD-3208,2026-01-26 22:35:00,2026-01-26 22:43:35.333474,2026-01-26 22:48:59.771479,2026-01-26 23:09:13.338047,K03,102,5.35,39.99,4.6
ORD-3209,2026-01-14 11:40:00,2026-01-14 11:48:09.046808,2026-01-14 11:52:41.597239,2026-01-14 12:29:17.154822,K03,103,13.49,43.21,1.0
ORD-3210,2026-02-26 16:03:00,2026-02-26 16:15:05.818541,2026-02-26 16:23:40.782193,2026-02-26 16:52:57.584917,K03,104,10.42,34.57,3.0
ORD-3211,2026-01-14 19:47:00,2026-01-14 19:57:46.247860,2026-01-14 20:00:31.810367,2026-01-14 20:09:54.516027,K01,104,2.03,15.03,4.7
ORD-3212,2026-01-12 10:43:00,2026-01-12 10:50:51.990215,2026-01-12 10:55:28.758229,2026-01-12 11:25:30.753918,K01,105,11.26,32.61,3.1
ORD-3213,2026-02-03 22:34:00,2026-02-03 22:48:44.557713,2026-02-03 22:55:44.808385,2026-02-03 23:11:03.322966,K03,101,3.7,43.73,5.0
ORD-3214,2026-02-05 18:27:00,2026-02-05 18:33:15.867200,2026-02-05 18:37:32.715744,2026-02-05 18:47:30.556100,K03,102,2.43,20.79,4.9
ORD-3215,2026-01-08 17:50:00,2026-01-08 18:06:33.825059,2026-01-08 18:15:08.806466,2026-01-08 18:37:04.214260,K01,101,7.14,48.18,3.9
ORD-3216,2026-01-28 10:17:00,2026-01-28 10:30:21.962947,2026-01-28 10:38:23.925664,2026-01-28 11:09:36.672646,K02,101,11.77,26.42,3.1
ORD-3217,2026-02-18 19:51:00,2026-02-18 19:57:23.605053,2026-02-18 20:01:26.377511,2026-02-18 20:27:03.083078,K02,102,9.92,31.33,5.0
ORD-3218,2026-02-17 12:54:00,2026-02-17 13:03:55.434414,2026-02-17 13:08:29.560498,2026-02-17 13:32:00.899245,K01,103,6.79,22.1,2.4
ORD-3219,2026-02-07 10:40:00,2026-02-07 10:46:51.874866,2026-02-07 10:50:23.232770,2026-02-07 11:02:00.879036,K03,102,1.6,31.35,5.0
ORD-3220,2026-02-23 10:03:00,2026-02-23 10:13:01.078825,2026-02-23 10:18:13.254140,2026-02-23 10:46:06.595986,K02,103,9.22,34.05,1.4
ORD-3221,2026-01-26 12:06:00,2026-01-26 12:20:22.570020,2026-01-26 12:24:15.744588,2026-01-26 12:38:28.906871,K02,101,2.35,47.47,4.8
ORD-3222,2026-02-01 10:13:00,2026-02-01 10:23:51.901735,2026-02-01 10:33:32.039145,2026-02-01 10:43:33.910477,K01,103,2.05,20.73,3.1
ORD-3223,2026-01-11 19:45:00,2026-01-11 19:51:24.659388,2026-01-11 20:00:53.272856,2026-01-11 20:20:03.079487,K03,102,5.69,24.44,5.0
ORD-3224,2026-01-24 20:18:00,2026-01-24 20:22:01.508748,2026-01-24 20:27:52.317614,2026-01-24 21:04:10.320314,K01,105,14.53,28.81,3.5
ORD-3225,2026-02-03 21:03:00,2026-02-03 21:19:58.445206,2026-02-03 21:27:41.717851,2026-02-03 21:45:47.260504,K02,101,5.0,21.33,4.6
ORD-3226,2026-01-15 15:06:00,2026-01-15 15:11:14.177572,2026-01-15 15:18:21.037187,2026-01-15 15:34:15.738688,K01,105,3.68,16.46,5.0
ORD-3227,2026-01-05 11:09:00,2026-01-05 11:15:08.722424,2026-01-05 11:24:07.684621,2026-01-05 11:42:21.782087,K01,105,5.17,15.3,4.8
ORD-3228,2026-01-05 20:20:00,2026-01-05 20:30:35.858490,2026-01-05 20:32:57.099785,2026-01-05 20:59:52.804637,K03,104,10.8,47.29,5.0
ORD-3229,2026-02-20 12:34:00,2026-02-20 12:41:36.860122,2026-02-20 12:48:17.814793,2026-02-20 13:19:09.179047,K03,105,11.51,43.8,3.1
ORD-3230,2026-02-10 16:15:00,2026-02-10 16:24:59.348200,2026-02-10 16:34:20.340720,2026-02-10 16:44:45.309696,K01,102,2.61,15.07,4.7
ORD-3231,2026-02-19 16:19:00,2026-02-19 16:26:22.180504,2026-02-19 16:28:40.179960,2026-02-19 17:02:21.540920,K02,105,12.43,25.68,4.0
ORD-3232,2026-01-08 19:30:00,2026-01-08 19:36:21.351106,2026-01-08 19:44:39.084416,2026-01-08 20:21:31.526279,K01,102,13.89,18.98,3.4
ORD-3233,2026-01-26 10:55:00,2026-01-26 11:10:26.848132,2026-01-26 11:19:08.786848,2026-01-26 11:33:52.740022,K02,101,3.72,38.1,5.0
ORD-3234,2026-01-29 16:40:00,2026-01-29 16:49:03.880444,2026-01-29 16:57:21.495761,2026-01-29 17:29:55.310512,K02,102,13.55,32.46,3.2
ORD-3235,2026-01-17 16:07:00,2026-01-17 16:14:45.083278,2026-01-17 16:17:48.305372,2026-01-17 16:48:00.016490,K03,103,11.71,39.61,1.6
ORD-3236,2026-01-07 10:08:00,2026-01-07 10:12:22.793043,2026-01-07 10:17:37.658918,2026-01-07 10:35:02.181370,K01,105,5.07,21.19,5.0
ORD-3237,2026-01-16 10:13:00,2026-01-16 10:18:06.327286,2026-01-16 10:21:11.803241,2026-01-16 10:50:19.994555,K03,105,10.83,27.4,3.9
ORD-3238,2026-01-19 17:22:00,2026-01-19 17:31:18.570502,2026-01-19 17:35:36.123860,2026-01-19 18:09:14.838393,K03,102,12.06,43.92,3.1
ORD-3239,2026-02-14 14:19:00,2026-02-14 14:25:43.270931,2026-02-14 14:29:13.094521,2026-02-14 15:00:05.079278,K02,102,12.77,31.18,3.2
ORD-3240,2026-03-02 11:45:00,2026-03-02 11:54:35.727133,2026-03-02 11:57:42.248230,2026-03-02 12:15:37.078319,K03,103,5.73,17.92,2.9
ORD-3241,2026-01-05 19:44:00,2026-01-05 19:51:52.934617,2026-01-05 19:55:13.510587,2026-01-05 20:34:03.033519,K03,105,14.98,43.28,3.0
ORD-3242,2026-02-05 10:39:00,2026-02-05 10:47:56.528211,2026-02-05 10:51:44.887062,2026-02-05 11:02:08.186176,K02,103,1.7,30.94,5.0
ORD-3243,2026-01-25 11:05:00,2026-01-25 11:12:34.169398,2026-01-25 11:19:37.817054,2026-01-25 11:42:21.398077,K01,105,8.68,46.19,4.5
ORD-3244,2026-01-27 21:45:00,2026-01-27 21:51:56.432631,2026-01-27 21:59:13.426861,2026-01-27 22:26:29.936853,K02,105,10.21,48.67,3.9
ORD-3245,2026-02-16 16:00:00,2026-02-16 16:14:10.568507,2026-02-16 16:19:02.997159,2026-02-16 16:44:57.581880,K02,101,10.22,22.55,3.4
ORD-3246,2026-01-28 22:06:00,2026-01-28 22:13:16.667077,2026-01-28 22:18:52.127450,2026-01-28 22:52:53.682661,K02,102,13.98,46.32,3.8
ORD-3247,2026-01-14 15:14:00,2026-01-14 15:24:50.963025,2026-01-14 15:27:23.745204,2026-01-14 15:44:37.670885,K02,104,5.72,47.68,4.6
ORD-3248,2026-01-15 10:13:00,2026-01-15 10:24:15.533528,2026-01-15 10:29:59.421999,2026-01-15 10:56:14.572305,K03,104,9.62,26.18,3.4
ORD-3249,2026-01-27 11:50:00,2026-01-27 12:00:02.787353,2026-01-27 12:07:43.707611,2026-01-27 12:32:18.461097,K02,104,7.7,49.53,3.9
ORD-3250,2026-02-22 17:17:00,2026-02-22 17:33:23.961356,2026-02-22 17:36:19.252389,2026-02-22 18:01:41.487322,K01,101,8.02,24.57,5.0
ORD-3251,2026-01-25 14:27:00,2026-01-25 14:37:42.186763,2026-01-25 14:44:05.776096,2026-01-25 15:18:44.855418,K03,104,13.43,17.54,3.8
ORD-3252,2026-01-23 19:43:00,2026-01-23 19:51:20.555707,2026-01-23 19:56:58.886434,2026-01-23 20:22:03.997264,K03,105,9.66,41.95,3.4
ORD-3253,2026-03-01 12:28:00,2026-03-01 12:38:50.101749,2026-03-01 12:45:28.473949,2026-03-01 13:10:55.868088,K03,104,8.23,29.28,3.5
ORD-3254,2026-01-25 15:29:00,2026-01-25 15:36:35.116502,2026-01-25 15:39:36.457598,2026-01-25 16:13:03.970610,K02,105,13.61,44.08,3.3
ORD-3255,2026-01-30 13:40:00,2026-01-30 13:48:37.312682,2026-01-30 13:54:49.829843,2026-01-30 14:33:43.690704,K02,102,14.48,47.28,3.6
ORD-3256,2026-01-12 13:36:00,2026-01-12 13:42:15.992758,2026-01-12 13:46:30.329423,2026-01-12 14:20:12.747214,K02,105,13.19,29.22,3.1
ORD-3257,2026-02-14 19:23:00,2026-02-14 19:32:08.778499,2026-02-14 19:42:07.250935,2026-02-14 19:58:48.825860,K01,102,3.71,45.94,4.9
ORD-3258,2026-01-18 12:37:00,2026-01-18 12:46:11.005578,2026-01-18 12:55:36.714495,2026-01-18 13:20:50.313384,K02,104,8.63,18.91,3.8
ORD-3259,2026-01-17 11:11:00,2026-01-17 11:17:17.703281,2026-01-17 11:26:08.778732,2026-01-17 11:39:52.570095,K01,105,3.78,37.73,5.0
ORD-3260,2026-01-13 19:43:00,2026-01-13 19:49:29.343424,2026-01-13 19:51:30.610146,2026-01-13 20:18:14.495895,K03,105,9.11,28.95,4.7
ORD-3261,2026-01-13 20:58:00,2026-01-13 21:07:43.320536,2026-01-13 21:15:16.897712,2026-01-13 21:35:01.595831,K01,103,5.41,29.52,2.3
ORD-3262,2026-02-26 11:31:00,2026-02-26 11:41:37.902585,2026-02-26 11:45:49.113933,2026-02-26 12:13:18.538951,K03,103,10.93,20.17,1.9
ORD-3263,2026-02-10 20:00:00,2026-02-10 20:08:09.617430,2026-02-10 20:14:36.295917,2026-02-10 20:31:53.944701,K03,103,4.02,23.9,2.3
ORD-3264,2026-02-21 16:22:00,2026-02-21 16:27:43.735095,2026-02-21 16:36:55.772838,2026-02-21 17:09:30.949328,K03,105,11.36,20.23,3.5
ORD-3265,2026-01-18 12:46:00,2026-01-18 12:52:21.245805,2026-01-18 12:57:54.347885,2026-01-18 13:24:55.673388,K02,102,10.31,35.88,3.0
ORD-3266,2026-01-17 21:05:00,2026-01-17 21:12:16.632894,2026-01-17 21:18:42.925247,2026-01-17 21:31:42.025544,K03,102,3.5,49.07,5.0
ORD-3267,2026-01-20 17:50:00,2026-01-20 18:04:22.999714,2026-01-20 18:09:00.090194,2026-01-20 18:40:21.585742,K01,101,10.81,35.03,3.3
ORD-3268,2026-02-17 22:06:00,2026-02-17 22:14:51.837673,2026-02-17 22:18:54.045434,2026-02-17 22:36:25.051019,K02,102,5.08,17.73,5.0
ORD-3269,2026-02-04 13:06:00,2026-02-04 13:15:33.679993,2026-02-04 13:23:27.390252,2026-02-04 13:45:32.650691,K02,102,6.11,48.24,5.0
ORD-3270,2026-02-17 15:48:00,2026-02-17 15:58:23.533634,2026-02-17 16:07:19.961449,2026-02-17 16:17:52.066092,K01,103,1.61,30.35,3.5
ORD-3271,2026-02-16 21:42:00,2026-02-16 21:48:10.135518,2026-02-16 21:53:51.178216,2026-02-16 22:09:27.815479,K01,102,4.99,37.82,4.7
ORD-3272,2026-03-01 17:34:00,2026-03-01 17:43:13.500191,2026-03-01 17:51:48.700494,2026-03-01 18:04:13.322472,K03,102,3.2,15.56,5.0
ORD-3273,2026-01-10 18:35:00,2026-01-10 18:43:24.483150,2026-01-10 18:48:58.511761,2026-01-10 18:56:39.778510,K02,102,1.32,23.22,4.6
ORD-3274,2026-01-25 10:25:00,2026-01-25 10:29:14.230994,2026-01-25 10:38:49.187914,2026-01-25 11:06:30.282191,K02,105,10.06,33.4,3.4
ORD-3275,2026-02-27 20:29:00,2026-02-27 20:45:24.325578,2026-02-27 20:55:21.604928,2026-02-27 21:20:58.697597,K03,104,8.33,29.41,3.3
ORD-3276,2026-02-18 21:21:00,2026-02-18 21:31:57.329453,2026-02-18 21:35:52.538596,2026-02-18 22:11:10.444780,K01,103,14.51,46.18,1.1
